age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,contact_year,contact_month,contact_day,contact_dayofweek,n_employees_region,avg_salary_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level,premium_salary_percentage,outreach_capacity_ratio,salary_diff_region
61,2.0,2.0,40857.42,1.0,3.0,0.0,4.3,0,0.0,0.0,0.0,0,2024,6,27,3,2582,65007.07,574,4.7,437,28,1.0,1.4048855752516924,0.16924864446165763,-24149.65
38,0.0,1.0,80605.41,1.0,2.0,0.0,0.6,1,0.0,5.0,2.0,-1,2024,5,17,4,2424,65200.49,481,3.3,324,17,2.0,0.5967341398052562,0.13366336633663367,15404.920000000006
54,1.0,2.0,75407.35,0.0,0.0,1.0,1.7,1,0.0,4.0,2.0,0,2024,7,5,4,2488,64921.46,595,4.4,469,18,0.0,0.789047751976432,0.1885048231511254,10485.890000000007
28,0.0,2.0,56557.56,1.0,0.0,0.0,3.1,0,1.0,5.0,0.0,-1,2024,7,6,5,2488,64921.46,595,4.4,469,18,0.0,1.0520255824331886,0.1885048231511254,-8363.900000000001
44,1.0,2.0,75756.65,1.0,1.0,1.0,11.4,1,0.0,5.0,2.0,1,2024,9,26,3,2506,65008.32,455,3.1,151,38,1.0,0.6006073394216878,0.06025538707102953,10748.329999999994
42,0.0,2.0,53940.08,1.0,0.0,1.0,6.7,1,0.0,5.0,2.0,0,2024,6,2,6,2488,64921.46,595,4.4,469,18,0.0,1.1030758575070707,0.1885048231511254,-10981.379999999997
35,0.0,2.0,58539.49,2.0,2.0,0.0,0.9,0,1.0,5.0,1.0,-1,2024,8,17,5,2424,65200.49,481,3.3,324,17,2.0,0.8216675615042086,0.13366336633663367,-6661.0
52,0.0,1.0,91967.56,1.0,3.0,1.0,6.3,1,1.0,2.0,2.0,-1,2024,9,9,0,2582,65007.07,574,4.7,437,28,1.0,0.6241331182429979,0.16924864446165763,26960.489999999998
57,0.0,2.0,62018.91,2.0,0.0,1.0,2.5,1,1.0,5.0,1.0,1,2024,7,25,3,2488,64921.46,595,4.4,469,18,0.0,0.959384806988707,0.1885048231511254,-2902.5499999999956
53,1.0,2.0,50285.16,1.0,0.0,1.0,9.9,1,0.0,0.0,0.0,1,2023,12,26,1,2488,64921.46,595,4.4,469,18,0.0,1.1832516790241892,0.1885048231511254,-14636.299999999996
54,0.0,1.0,46312.63,2.0,0.0,1.0,0.4,0,0.0,5.0,0.0,-1,2024,3,17,6,2488,64921.46,595,4.4,469,18,0.0,1.284746731075303,0.1885048231511254,-18608.83
45,0.0,2.0,67201.69,1.0,0.0,0.0,5.9,1,0.0,5.0,0.0,-1,2024,2,21,2,2488,64921.46,595,4.4,469,18,0.0,0.8853944000515463,0.1885048231511254,2280.230000000003
36,0.0,2.0,57359.65,1.0,3.0,1.0,1.7,1,0.0,5.0,1.0,-1,2024,7,27,5,2582,65007.07,574,4.7,437,28,1.0,1.0007034561752033,0.16924864446165763,-7647.419999999998
49,0.0,1.0,62539.14,1.0,2.0,0.0,0.6,1,0.0,5.0,2.0,-1,2024,8,16,4,2424,65200.49,481,3.3,324,17,2.0,0.7691183473261705,0.13366336633663367,-2661.3499999999985
48,1.0,0.0,40118.96,1.0,2.0,1.0,0.1,1,0.0,1.0,1.0,-1,2024,5,21,1,2424,65200.49,481,3.3,324,17,2.0,1.1989343691860408,0.13366336633663367,-25081.53
42,1.0,3.0,61714.62,2.0,2.0,0.0,7.8,0,0.0,4.0,2.0,0,2024,12,22,6,2424,65200.49,481,3.3,324,17,2.0,0.7793939264310467,0.13366336633663367,-3485.8699999999953
47,0.0,1.0,58677.01,1.0,3.0,1.0,10.4,1,0.0,4.0,2.0,1,2024,1,4,3,2582,65007.07,574,4.7,437,28,1.0,0.9782366211229918,0.16924864446165763,-6330.059999999998
44,1.0,3.0,84483.95,1.0,3.0,0.0,12.3,1,1.0,5.0,0.0,1,2024,7,22,0,2582,65007.07,574,4.7,437,28,1.0,0.6794189902342398,0.16924864446165763,19476.879999999997
61,1.0,2.0,53993.15,2.0,0.0,1.0,9.6,0,0.0,0.0,1.0,-1,2024,11,19,1,2488,64921.46,595,4.4,469,18,0.0,1.1019916415323054,0.1885048231511254,-10928.309999999998
54,1.0,2.0,69163.41,1.0,2.0,1.0,0.8,1,0.0,5.0,2.0,-1,2024,11,27,2,2424,65200.49,481,3.3,324,17,2.0,0.695454431758064,0.13366336633663367,3962.9200000000055
38,0.0,1.0,87136.63,0.0,3.0,0.0,1.6,0,1.0,3.0,2.0,0,2024,1,4,3,2582,65007.07,574,4.7,437,28,1.0,0.6587355971880023,0.16924864446165763,22129.560000000005
54,1.0,1.0,54077.53,1.0,3.0,1.0,1.1,1,1.0,0.0,2.0,0,2024,9,24,1,2582,65007.07,574,4.7,437,28,1.0,1.0614390117300108,0.16924864446165763,-10929.54
29,0.0,1.0,92619.7,1.0,1.0,0.0,3.9,0,2.0,3.0,0.0,1,2024,10,10,3,2506,65008.32,455,3.1,151,38,1.0,0.49125617984078984,0.06025538707102953,27611.379999999997
33,1.0,1.0,52895.14,1.0,0.0,1.0,0.5,1,0.0,5.0,0.0,-1,2024,7,14,6,2488,64921.46,595,4.4,469,18,0.0,1.124867048277025,0.1885048231511254,-12026.32
55,1.0,3.0,52057.17,1.0,1.0,1.0,2.4,1,0.0,0.0,0.0,0,2024,1,5,4,2506,65008.32,455,3.1,151,38,1.0,0.8740390612858902,0.06025538707102953,-12951.150000000001
28,1.0,1.0,43079.15,0.0,2.0,1.0,6.0,0,0.0,0.0,0.0,1,2024,3,22,4,2424,65200.49,481,3.3,324,17,2.0,1.116549421239741,0.13366336633663367,-22121.339999999997
26,1.0,1.0,65758.52,1.0,1.0,1.0,0.9,1,0.0,4.0,0.0,-1,2024,10,3,3,2506,65008.32,455,3.1,151,38,1.0,0.6919255482027271,0.06025538707102953,750.2000000000044
32,1.0,1.0,41012.87,1.0,0.0,1.0,1.4,1,0.0,0.0,1.0,1,2024,1,5,4,2488,64921.46,595,4.4,469,18,0.0,1.4507641138013505,0.1885048231511254,-23908.589999999997
43,0.0,1.0,61899.48,1.0,1.0,0.0,0.5,1,1.0,5.0,0.0,-1,2024,7,9,1,2506,65008.32,455,3.1,151,38,1.0,0.7350627178128152,0.06025538707102953,-3108.8399999999965
36,0.0,1.0,70090.04,1.0,2.0,1.0,10.4,1,0.0,5.0,2.0,1,2024,9,11,2,2424,65200.49,481,3.3,324,17,2.0,0.6862601305406589,0.13366336633663367,4889.549999999996
52,0.0,2.0,52721.15,1.0,3.0,1.0,0.0,1,0.0,1.0,0.0,-1,2024,10,31,3,2582,65007.07,574,4.7,437,28,1.0,1.08874711572111,0.16924864446165763,-12285.919999999998
51,1.0,2.0,78626.19,2.0,0.0,1.0,4.5,1,0.0,4.0,2.0,1,2024,7,1,0,2488,64921.46,595,4.4,469,18,0.0,0.7567453033143281,0.1885048231511254,13704.730000000003
43,0.0,1.0,60224.73,0.0,0.0,1.0,4.6,1,1.0,5.0,0.0,-1,2024,7,7,6,2488,64921.46,595,4.4,469,18,0.0,0.98796623911805,0.1885048231511254,-4696.729999999996
41,0.0,2.0,64051.93,1.0,3.0,0.0,8.3,1,0.0,4.0,2.0,0,2024,5,6,0,2582,65007.07,574,4.7,437,28,1.0,0.8961478600254513,0.16924864446165763,-955.1399999999994
44,0.0,1.0,76051.43,0.0,2.0,1.0,16.7,1,0.0,5.0,0.0,-1,2024,6,3,0,2424,65200.49,481,3.3,324,17,2.0,0.6324667399416422,0.13366336633663367,10850.939999999995
57,0.0,2.0,61441.8,1.0,3.0,0.0,1.7,1,0.0,4.0,2.0,-1,2024,12,3,1,2582,65007.07,574,4.7,437,28,1.0,0.934217422015631,0.16924864446165763,-3565.269999999997
60,1.0,2.0,52967.5,1.0,2.0,1.0,3.9,1,0.0,0.0,0.0,-1,2024,10,27,6,2424,65200.49,481,3.3,324,17,2.0,0.9081040260537122,0.13366336633663367,-12232.989999999998
41,0.0,2.0,52244.01,2.0,3.0,1.0,2.5,0,0.0,0.0,2.0,0,2023,12,23,5,2582,65007.07,574,4.7,437,28,1.0,1.0986905484475638,0.16924864446165763,-12763.059999999998
40,0.0,1.0,71735.59,1.0,3.0,0.0,3.1,1,1.0,5.0,1.0,-1,2024,10,25,4,2582,65007.07,574,4.7,437,28,1.0,0.8001607012641844,0.16924864446165763,6728.519999999997
42,1.0,1.0,80110.76,1.0,2.0,1.0,6.4,1,0.0,4.0,1.0,1,2024,1,28,6,2424,65200.49,481,3.3,324,17,2.0,0.6004187202817699,0.13366336633663367,14910.269999999997
60,0.0,2.0,59717.91,1.0,3.0,1.0,1.9,1,0.0,4.0,0.0,-1,2024,9,3,1,2582,65007.07,574,4.7,437,28,1.0,0.9611856811465773,0.16924864446165763,-5289.159999999996
33,0.0,1.0,27176.42,2.0,2.0,0.0,0.6,0,0.0,1.0,2.0,-1,2024,3,5,1,2424,65200.49,481,3.3,324,17,2.0,1.7699167145635815,0.13366336633663367,-38024.07
58,0.0,2.0,63250.26,1.0,2.0,0.0,7.4,1,2.0,4.0,1.0,-1,2024,1,1,0,2424,65200.49,481,3.3,324,17,2.0,0.7604711822528476,0.13366336633663367,-1950.229999999996
45,0.0,1.0,89345.5,1.0,0.0,1.0,9.6,1,3.0,2.0,0.0,1,2024,2,6,1,2488,64921.46,595,4.4,469,18,0.0,0.6659540771499404,0.1885048231511254,24424.04
38,0.0,0.0,68935.28,2.0,3.0,1.0,3.1,1,0.0,5.0,1.0,-1,2024,5,14,1,2582,65007.07,574,4.7,437,28,1.0,0.8326650736749021,0.16924864446165763,3928.209999999999
32,0.0,1.0,75707.53,1.0,3.0,0.0,1.6,1,2.0,4.0,0.0,1,2024,6,30,6,2582,65007.07,574,4.7,437,28,1.0,0.7581808573070604,0.16924864446165763,10700.46
55,1.0,1.0,96220.04,1.0,3.0,1.0,3.8,1,1.0,2.0,1.0,1,2024,10,19,5,2582,65007.07,574,4.7,437,28,1.0,0.5965493258992618,0.16924864446165763,31212.969999999994
57,1.0,3.0,57348.45,0.0,2.0,0.0,9.1,0,1.0,4.0,2.0,1,2023,12,30,5,2424,65200.49,481,3.3,324,17,2.0,0.8387323458611349,0.13366336633663367,-7852.040000000001
22,0.0,3.0,69835.12,2.0,2.0,1.0,0.0,0,1.0,5.0,0.0,1,2024,5,14,1,2424,65200.49,481,3.3,324,17,2.0,0.6887651943606599,0.13366336633663367,4634.629999999997
42,1.0,0.0,43210.43,1.0,2.0,1.0,0.6,1,0.0,0.0,1.0,-1,2023,12,27,2,2424,65200.49,481,3.3,324,17,2.0,1.1131571706182974,0.13366336633663367,-21990.059999999998
42,0.0,2.0,79221.43,1.0,0.0,0.0,2.8,1,1.0,5.0,1.0,-1,2024,4,27,5,2488,64921.46,595,4.4,469,18,0.0,0.7510594040021747,0.1885048231511254,14299.969999999994
40,2.0,3.0,54882.59,1.0,2.0,1.0,1.8,1,2.0,0.0,1.0,1,2024,2,2,4,2424,65200.49,481,3.3,324,17,2.0,0.8764163644609338,0.13366336633663367,-10317.900000000001
44,1.0,1.0,56049.5,1.0,1.0,0.0,0.1,0,0.0,5.0,0.0,-1,2024,3,16,5,2506,65008.32,455,3.1,151,38,1.0,0.8117824423054621,0.06025538707102953,-8958.82
58,0.0,2.0,31118.76,1.0,1.0,1.0,7.3,1,0.0,1.0,0.0,1,2024,3,7,3,2506,65008.32,455,3.1,151,38,1.0,1.4621405223087296,0.06025538707102953,-33889.56
53,1.0,1.0,59686.67,1.0,1.0,1.0,1.1,1,0.0,5.0,0.0,0,2024,7,7,6,2506,65008.32,455,3.1,151,38,1.0,0.7623142654800477,0.06025538707102953,-5321.6500000000015
25,0.0,1.0,68994.79,1.0,1.0,1.0,2.9,1,0.0,5.0,1.0,-1,2024,10,28,0,2506,65008.32,455,3.1,151,38,1.0,0.6594700846252305,0.06025538707102953,3986.469999999994
23,1.0,2.0,48054.7,1.0,2.0,1.0,1.0,0,0.0,0.0,1.0,-1,2023,12,17,6,2424,65200.49,481,3.3,324,17,2.0,1.0009426757424353,0.13366336633663367,-17145.79
50,1.0,1.0,70937.02,1.0,2.0,0.0,3.8,1,3.0,5.0,0.0,1,2024,4,12,4,2424,65200.49,481,3.3,324,17,2.0,0.6780662621576152,0.13366336633663367,5736.530000000006
32,1.0,1.0,73242.41,1.0,0.0,1.0,3.8,1,2.0,5.0,1.0,-1,2024,11,17,6,2488,64921.46,595,4.4,469,18,0.0,0.8123708654589602,0.1885048231511254,8320.950000000004
40,0.0,1.0,54785.97,1.0,0.0,0.0,3.6,0,1.0,0.0,0.0,-1,2024,6,8,5,2488,64921.46,595,4.4,469,18,0.0,1.0860444745251383,0.1885048231511254,-10135.489999999998
44,0.0,1.0,56996.62,1.0,3.0,0.0,0.3,0,0.0,5.0,2.0,-1,2024,8,5,0,2582,65007.07,574,4.7,437,28,1.0,1.00707726177447,0.16924864446165763,-8010.449999999997
60,0.0,1.0,51347.52,2.0,0.0,1.0,0.3,0,2.0,0.0,1.0,-1,2024,10,30,2,2488,64921.46,595,4.4,469,18,0.0,1.1587706670156612,0.1885048231511254,-13573.940000000002
39,0.0,2.0,70606.02,2.0,2.0,1.0,1.2,1,0.0,5.0,2.0,-1,2024,7,28,6,2424,65200.49,481,3.3,324,17,2.0,0.6812450269821185,0.13366336633663367,5405.530000000006
41,1.0,1.0,59995.42,2.0,3.0,1.0,8.8,0,2.0,4.0,2.0,1,2024,8,17,5,2582,65007.07,574,4.7,437,28,1.0,0.9567396977969319,0.16924864446165763,-5011.6500000000015
52,1.0,1.0,88353.48,2.0,3.0,0.0,2.6,0,0.0,2.0,2.0,0,2024,8,22,3,2582,65007.07,574,4.7,437,28,1.0,0.6496631485256721,0.16924864446165763,23346.409999999996
51,0.0,2.0,69611.25,1.0,2.0,0.0,2.5,1,2.0,5.0,0.0,1,2024,10,20,6,2424,65200.49,481,3.3,324,17,2.0,0.6909802654025031,0.13366336633663367,4410.760000000002
45,1.0,1.0,73884.08,1.0,2.0,0.0,2.8,1,0.0,5.0,2.0,1,2024,4,12,4,2424,65200.49,481,3.3,324,17,2.0,0.6510198137406596,0.13366336633663367,8683.590000000004
32,0.0,2.0,64982.76,2.0,3.0,0.0,3.2,0,0.0,5.0,0.0,0,2024,6,29,5,2582,65007.07,574,4.7,437,28,1.0,0.8833112043871327,0.16924864446165763,-24.30999999999767
60,1.0,1.0,51040.4,1.0,3.0,0.0,10.1,0,2.0,0.0,2.0,-1,2024,7,1,0,2582,65007.07,574,4.7,437,28,1.0,1.1245993369957916,0.16924864446165763,-13966.669999999998
29,0.0,2.0,65961.2,0.0,2.0,0.0,0.8,0,0.0,4.0,2.0,-1,2024,7,17,2,2424,65200.49,481,3.3,324,17,2.0,0.7292165697409994,0.13366336633663367,760.7099999999991
47,1.0,2.0,35687.18,1.0,0.0,0.0,5.1,0,2.0,0.0,2.0,0,2023,12,29,4,2488,64921.46,595,4.4,469,18,0.0,1.667265387738678,0.1885048231511254,-29234.28
31,1.0,2.0,76434.57,1.0,0.0,1.0,0.1,1,1.0,4.0,2.0,-1,2024,6,28,4,2488,64921.46,595,4.4,469,18,0.0,0.7784435759892415,0.1885048231511254,11513.110000000008
38,0.0,0.0,44509.88,1.0,2.0,1.0,3.1,1,0.0,0.0,0.0,1,2024,4,23,1,2424,65200.49,481,3.3,324,17,2.0,1.0806589458340485,0.13366336633663367,-20690.61
59,0.0,0.0,33368.65,2.0,2.0,1.0,0.9,0,0.0,0.0,0.0,-1,2024,3,3,6,2424,65200.49,481,3.3,324,17,2.0,1.4414727596111918,0.13366336633663367,-31831.839999999997
36,1.0,1.0,63466.09,1.0,0.0,1.0,5.5,1,0.0,4.0,0.0,-1,2024,8,19,0,2488,64921.46,595,4.4,469,18,0.0,0.9375085183284492,0.1885048231511254,-1455.3700000000026
24,1.0,1.0,81022.74,1.0,3.0,1.0,2.0,1,1.0,5.0,0.0,1,2024,3,13,2,2582,65007.07,574,4.7,437,28,1.0,0.7084430864717731,0.16924864446165763,16015.670000000006
36,1.0,2.0,38484.19,1.0,3.0,1.0,7.8,1,0.0,0.0,0.0,1,2024,9,2,0,2582,65007.07,574,4.7,437,28,1.0,1.4915215832787436,0.16924864446165763,-26522.879999999997
49,1.0,1.0,64946.58,1.0,3.0,1.0,4.6,1,0.0,4.0,2.0,1,2024,1,3,2,2582,65007.07,574,4.7,437,28,1.0,0.8838032733979219,0.16924864446165763,-60.48999999999796
53,0.0,2.0,68376.35,1.0,0.0,0.0,6.4,1,0.0,4.0,0.0,0,2024,12,14,5,2488,64921.46,595,4.4,469,18,0.0,0.8701839159299961,0.1885048231511254,3454.8900000000067
60,1.0,2.0,42517.63,1.0,3.0,1.0,2.7,1,1.0,1.0,1.0,-1,2024,6,28,4,2582,65007.07,574,4.7,437,28,1.0,1.3500282118264824,0.16924864446165763,-22489.440000000002
28,0.0,2.0,56280.4,1.0,0.0,1.0,1.9,0,0.0,4.0,0.0,1,2024,10,5,5,2488,64921.46,595,4.4,469,18,0.0,1.0572064164433799,0.1885048231511254,-8641.059999999998
51,0.0,2.0,43239.64,1.0,2.0,1.0,2.0,1,0.0,1.0,0.0,1,2024,11,4,0,2424,65200.49,481,3.3,324,17,2.0,1.1124051911625537,0.13366336633663367,-21960.85
58,0.0,0.0,81417.1,2.0,3.0,1.0,2.6,1,1.0,4.0,1.0,-1,2024,3,12,1,2582,65007.07,574,4.7,437,28,1.0,0.705011600757089,0.16924864446165763,16410.030000000006
54,0.0,1.0,57832.9,1.0,2.0,1.0,3.2,1,1.0,5.0,1.0,-1,2024,10,8,1,2424,65200.49,481,3.3,324,17,2.0,0.831706519991216,0.13366336633663367,-7367.5899999999965
40,1.0,1.0,62179.87,1.0,2.0,0.0,3.1,1,0.0,5.0,2.0,1,2024,5,23,3,2424,65200.49,481,3.3,324,17,2.0,0.7735622477177904,0.13366336633663367,-3020.6199999999953
48,2.0,0.0,65746.89,1.0,0.0,0.0,1.4,1,1.0,5.0,0.0,1,2024,5,4,5,2488,64921.46,595,4.4,469,18,0.0,0.9049857719505819,0.1885048231511254,825.4300000000003
22,0.0,1.0,63372.84,1.0,1.0,1.0,0.0,1,0.0,5.0,1.0,-1,2024,7,16,1,2506,65008.32,455,3.1,151,38,1.0,0.7179731885141963,0.06025538707102953,-1635.4800000000032
43,0.0,1.0,74780.06,2.0,3.0,1.0,5.8,1,2.0,5.0,2.0,1,2024,6,25,1,2582,65007.07,574,4.7,437,28,1.0,0.7675842998788714,0.16924864446165763,9772.989999999998
52,1.0,2.0,50575.21,0.0,2.0,0.0,12.9,0,2.0,0.0,1.0,1,2024,7,17,2,2424,65200.49,481,3.3,324,17,2.0,0.9510588290191974,0.13366336633663367,-14625.279999999999
64,0.0,1.0,75969.69,1.0,0.0,0.0,1.2,1,0.0,4.0,0.0,1,2024,5,27,0,2488,64921.46,595,4.4,469,18,0.0,0.7832070921969012,0.1885048231511254,11048.230000000003
24,1.0,1.0,97003.96,0.0,3.0,0.0,0.7,0,1.0,2.0,2.0,-1,2024,4,27,5,2582,65007.07,574,4.7,437,28,1.0,0.5917284201593419,0.16924864446165763,31996.890000000007
54,2.0,2.0,70156.95,0.0,3.0,1.0,7.8,1,0.0,5.0,1.0,1,2024,8,20,1,2582,65007.07,574,4.7,437,28,1.0,0.8181655559427826,0.16924864446165763,5149.879999999997
23,1.0,1.0,52913.31,1.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0,2024,12,6,4,2424,65200.49,481,3.3,324,17,2.0,0.9090340407734842,0.13366336633663367,-12287.18
61,1.0,1.0,39314.8,1.0,3.0,0.0,8.4,0,0.0,5.0,0.0,-1,2024,8,3,5,2582,65007.07,574,4.7,437,28,1.0,1.4600099707998004,0.16924864446165763,-25692.269999999997
35,0.0,1.0,45743.38,2.0,0.0,0.0,2.0,0,1.0,1.0,2.0,0,2024,2,6,1,2488,64921.46,595,4.4,469,18,0.0,1.3007346636824826,0.1885048231511254,-19178.08
37,1.0,2.0,66547.22,0.0,2.0,0.0,11.1,0,0.0,4.0,0.0,0,2024,7,22,0,2424,65200.49,481,3.3,324,17,2.0,0.722795031858581,0.13366336633663367,1346.7300000000032
38,1.0,1.0,87073.71,1.0,0.0,0.0,1.2,1,2.0,2.0,0.0,1,2024,3,3,6,2488,64921.46,595,4.4,469,18,0.0,0.6833291012867144,0.1885048231511254,22152.250000000007
39,1.0,2.0,41728.83,1.0,0.0,1.0,0.1,1,0.0,0.0,2.0,-1,2024,5,22,2,2488,64921.46,595,4.4,469,18,0.0,1.4258727119835375,0.1885048231511254,-23192.629999999997
35,1.0,2.0,37294.32,1.0,0.0,1.0,3.1,1,0.0,0.0,1.0,-1,2024,2,17,5,2488,64921.46,595,4.4,469,18,0.0,1.5954172109854798,0.1885048231511254,-27627.14
62,1.0,1.0,83672.56,2.0,0.0,0.0,0.4,0,0.0,4.0,1.0,-1,2024,12,8,6,2488,64921.46,595,4.4,469,18,0.0,0.7111052894760242,0.1885048231511254,18751.1
47,1.0,1.0,52078.43,1.0,0.0,0.0,1.6,0,1.0,0.0,0.0,0,2024,12,1,6,2488,64921.46,595,4.4,469,18,0.0,1.1425075602317505,0.1885048231511254,-12843.029999999999
31,2.0,0.0,51696.02,1.0,0.0,1.0,4.2,1,2.0,1.0,0.0,1,2024,8,9,4,2488,64921.46,595,4.4,469,18,0.0,1.1509590099972882,0.1885048231511254,-13225.440000000002
40,0.0,1.0,61816.15,1.0,3.0,0.0,2.4,1,2.0,5.0,0.0,0,2024,4,8,0,2582,65007.07,574,4.7,437,28,1.0,0.9285599313448023,0.16924864446165763,-3190.9199999999983
44,0.0,1.0,70025.41,1.0,1.0,1.0,8.7,1,0.0,5.0,0.0,-1,2024,5,10,4,2506,65008.32,455,3.1,151,38,1.0,0.6497641356187703,0.06025538707102953,5017.090000000004
48,0.0,2.0,45233.33,1.0,0.0,1.0,0.3,1,0.0,1.0,2.0,-1,2024,10,31,3,2488,64921.46,595,4.4,469,18,0.0,1.3154017181578275,0.1885048231511254,-19688.129999999997
52,0.0,1.0,90385.71,1.0,2.0,1.0,11.7,1,1.0,3.0,2.0,-1,2024,4,18,3,2424,65200.49,481,3.3,324,17,2.0,0.5321637679230489,0.13366336633663367,25185.22000000001
37,1.0,2.0,74787.42,2.0,1.0,0.0,11.4,0,0.0,4.0,2.0,1,2024,1,12,4,2506,65008.32,455,3.1,151,38,1.0,0.6083910903732205,0.06025538707102953,9779.099999999999
41,1.0,1.0,74024.16,2.0,3.0,0.0,1.3,0,3.0,5.0,2.0,1,2024,2,29,3,2582,65007.07,574,4.7,437,28,1.0,0.7754225107046131,0.16924864446165763,9017.090000000004
31,1.0,3.0,55184.45,2.0,3.0,0.0,2.6,0,0.0,5.0,2.0,-1,2024,1,19,4,2582,65007.07,574,4.7,437,28,1.0,1.0401480851942895,0.16924864446165763,-9822.620000000003
29,0.0,0.0,58870.7,2.0,1.0,1.0,5.4,0,0.0,5.0,2.0,-1,2023,12,23,5,2506,65008.32,455,3.1,151,38,1.0,0.7728802273456915,0.06025538707102953,-6137.620000000003
41,1.0,2.0,62827.41,1.0,0.0,1.0,0.6,1,0.0,4.0,2.0,-1,2024,3,8,4,2488,64921.46,595,4.4,469,18,0.0,0.9470388800047622,0.1885048231511254,-2094.0499999999956
39,0.0,2.0,41421.72,1.0,1.0,1.0,2.6,1,0.0,5.0,1.0,1,2024,3,21,3,2506,65008.32,455,3.1,151,38,1.0,1.0984575242167636,0.06025538707102953,-23586.6
54,0.0,2.0,73127.01,1.0,2.0,1.0,14.5,1,1.0,4.0,2.0,1,2024,10,6,6,2424,65200.49,481,3.3,324,17,2.0,0.6577596978189044,0.13366336633663367,7926.519999999997
47,1.0,0.0,70504.54,2.0,0.0,1.0,2.3,1,1.0,5.0,2.0,-1,2024,11,17,6,2488,64921.46,595,4.4,469,18,0.0,0.8439172853265904,0.1885048231511254,5583.0799999999945
33,0.0,1.0,78396.94,1.0,2.0,1.0,3.2,1,1.0,4.0,2.0,1,2024,9,27,4,2424,65200.49,481,3.3,324,17,2.0,0.6135443551750872,0.13366336633663367,13196.450000000004
56,0.0,1.0,79243.0,1.0,3.0,1.0,3.8,1,0.0,5.0,2.0,1,2024,10,4,4,2582,65007.07,574,4.7,437,28,1.0,0.7243542016329518,0.16924864446165763,14235.93
41,0.0,1.0,71667.71,1.0,0.0,1.0,1.0,1,0.0,4.0,2.0,1,2024,7,1,0,2488,64921.46,595,4.4,469,18,0.0,0.8302204716740634,0.1885048231511254,6746.250000000007
51,0.0,1.0,67566.87,2.0,1.0,0.0,2.0,0,2.0,4.0,2.0,-1,2024,1,24,2,2506,65008.32,455,3.1,151,38,1.0,0.6734069522533751,0.06025538707102953,2558.5499999999956
26,1.0,2.0,76434.21,0.0,3.0,1.0,1.0,0,2.0,5.0,0.0,0,2024,4,7,6,2582,65007.07,574,4.7,437,28,1.0,0.7509726338507325,0.16924864446165763,11427.140000000007
31,0.0,3.0,53344.45,1.0,1.0,1.0,5.9,1,0.0,1.0,0.0,-1,2024,10,29,1,2506,65008.32,455,3.1,151,38,1.0,0.8529472138151204,0.06025538707102953,-11663.870000000003
49,1.0,2.0,55024.77,1.0,0.0,0.0,6.7,0,3.0,4.0,2.0,-1,2024,11,29,4,2488,64921.46,595,4.4,469,18,0.0,1.0813311895715332,0.1885048231511254,-9896.690000000002
43,2.0,1.0,62785.57,1.0,2.0,1.0,3.5,1,1.0,5.0,1.0,1,2024,10,11,4,2424,65200.49,481,3.3,324,17,2.0,0.7660995990002162,0.13366336633663367,-2414.9199999999983
50,0.0,1.0,65950.22,2.0,3.0,0.0,10.2,0,2.0,5.0,2.0,0,2024,11,26,1,2582,65007.07,574,4.7,437,28,1.0,0.8703534271758304,0.16924864446165763,943.1500000000015
63,0.0,2.0,80145.45,0.0,1.0,0.0,1.8,0,2.0,4.0,2.0,0,2024,5,26,6,2506,65008.32,455,3.1,151,38,1.0,0.5677178180420722,0.06025538707102953,15137.129999999997
24,1.0,1.0,85136.11,1.0,2.0,1.0,1.1,1,2.0,2.0,0.0,-1,2024,8,2,4,2424,65200.49,481,3.3,324,17,2.0,0.5649776575415532,0.13366336633663367,19935.620000000003
41,1.0,0.0,59603.76,1.0,2.0,0.0,0.8,0,2.0,4.0,2.0,-1,2023,12,30,5,2424,65200.49,481,3.3,324,17,2.0,0.8069960687043903,0.13366336633663367,-5596.729999999996
29,0.0,1.0,66329.41,1.0,0.0,1.0,1.8,1,0.0,4.0,1.0,1,2024,10,28,0,2488,64921.46,595,4.4,469,18,0.0,0.897037980588098,0.1885048231511254,1407.9500000000044
25,0.0,1.0,73043.83,0.0,1.0,0.0,2.4,0,0.0,4.0,2.0,-1,2024,2,1,3,2506,65008.32,455,3.1,151,38,1.0,0.6229136670407343,0.06025538707102953,8035.510000000002
61,0.0,2.0,97476.23,2.0,1.0,1.0,10.5,1,0.0,3.0,2.0,0,2024,7,26,4,2506,65008.32,455,3.1,151,38,1.0,0.46678046535037315,0.06025538707102953,32467.909999999996
37,1.0,1.0,76873.53,1.0,1.0,1.0,0.4,1,0.0,5.0,1.0,-1,2024,7,18,3,2506,65008.32,455,3.1,151,38,1.0,0.5918812366233215,0.06025538707102953,11865.21
31,1.0,2.0,91024.39,1.0,2.0,1.0,2.4,1,0.0,3.0,1.0,-1,2024,2,9,4,2424,65200.49,481,3.3,324,17,2.0,0.528429797771784,0.13366336633663367,25823.9
33,1.0,1.0,65105.39,1.0,0.0,1.0,3.8,1,0.0,4.0,1.0,-1,2024,7,4,3,2488,64921.46,595,4.4,469,18,0.0,0.9139028274003121,0.1885048231511254,183.9300000000003
